,Unnamed: 0,Date,Name,Place,URL,min_temp,max_temp,uv_index,weather_desc
781,781,dim. 12.08.2007,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2007/lauf/zinal,,,,
782,782,sam. 11.08.2007,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2007/lauf/muensingen,,,,
783,783,dim. 05.08.2007,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2007/lauf/thyon,,,,
784,784,dim. 30.09.2007,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2007/zkb/pfaeffiker,,,,
785,785,dim. 30.09.2007,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2007/lauf/neerach,,,,
786,786,sam. 29.09.2007,A travers Carouge - Run to Run,Carouge GE,http://services.datasport.com/2007/lauf/carouge,,,,
787,787,dim. 23.09.2007,"Züri walkt, Zürich",Zürich,http://services.datasport.com/2007/lauf/zueriwalkt,,,,
788,788,dim. 23.09.2007,"Züri walkt, Zürich",Zürich,http://services.datasport.com/2007/lauf/zueriwalkt,,,,
789,789,dim. 23.09.2007,"Stralugano, Lugano",Lugano,http://services.datasport.com/2007/lauf/stralugano,,,,
790,790,sam. 22.09.2007,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2007/lauf/Greifenseelauf,,,,
791,791,sam. 22.09.2007,St. Galler Altstadtlauf,St. Gallen,http://services.datasport.com/2007/lauf/gallen,,,,
792,792,sam. 15.09.2007,Championnats du monde de montagne,Crans-Montana,http://services.datasport.com/2007/lauf/cmm,,,,
793,793,sam. 15.09.2007,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2007/lauf/burgdorf,,,,
794,794,ven. 14.09.2007,"WWF Gönnerlauf, St. Gallen",St. Gallen,http://services.datasport.com/2007,,,,
795,795,mer. 12.09.2007,Tour du Pays de Vaud etape 5 - La Sarraz,Penthaz,http://services.datasport.com/2007/lauf/tdpv/lasarraz,,,,
796,796,sam. 08.09.2007,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2007/lauf/jungfrau,,,,
797,797,sam. 08.09.2007,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/2007/lauf/altstaeter,,,,
798,798,sam. 08.09.2007,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2007/zkb/affoltern,,,,
799,799,sam. 08.09.2007,"Birslauf (Herbst), Basel",Basel,http://services.datasport.com/2007/lauf/birslaufhe,,,,
800,800,ven. 07.09.2007,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2007/lauf/jmprolog,,,,
801,801,mer. 05.09.2007,Tour du Pays de Vaud etape 4 - Chavornay,Chavornay,http://services.datasport.com/2007/lauf/tdpv/chavornay,,,,
802,802,dim. 02.09.2007,"Panoramalauf, Richterswil",Richterswil,http://services.datasport.com/2007/zkb/panorama,,,,
803,803,dim. 28.10.2007,"Lucerne Marathon, Luzern",Luzern,http://services.datasport.com/2007/lauf/lucernemarathon,,,,
804,804,sam. 27.10.2007,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2007/lauf/glarus,,,,
805,805,sam. 27.10.2007,Basler Marathon-Tage,Basel,http://services.datasport.com/2007/lauf/bamar,,,,
806,806,dim. 21.10.2007,Lausanne Marathon,Lausanne,http://services.datasport.com/2007/lauf/lamara,,,,
807,807,sam. 20.10.2007,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2007/zkb/uetliberg,,,,
808,808,sam. 20.10.2007,Geländelauf Attiswil,Attiswil,http://services.datasport.com/2007/lauf/attiswil,,,,
809,809,sam. 20.10.2007,"Bürenlauf, Büren an der Aare",Büren an der Aare,http://services.datasport.com/2007/lauf/bueren,,,,
810,810,dim. 14.10.2007,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2007/lauf/brienzer,,,,
811,811,sam. 13.10.2007,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2007/lauf/hallwil,,,,
812,812,dim. 07.10.2007,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2007/lauf/schloss,,,,
813,813,sam. 06.10.2007,Morat-Fribourg,Murten,http://services.datasport.com/2007/lauf/morat,,,,
814,814,dim. 25.11.2007,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2007/lauf/bielercross,,,,
815,815,sam. 24.11.2007,Basler Stadtlauf,Basel,http://services.datasport.com/2007/lauf/basel,,,,
816,816,dim. 18.11.2007,Frauenfelder,Frauenfeld,http://services.datasport.com/2007/waffenlauf/frauenfelder,,,,
817,817,sam. 17.11.2007,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2007/lauf/corrida,,,,
