,date,name,location,url,min_temp,max_temp,uv_index,weather_desc,latitude,longitude,weekday,day,month,year
687,dim. 15.10.2006,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2006/lauf/brienzer,,,,,,,sunday,15,10,2006
688,sam. 14.10.2006,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2006/lauf/hallwil,,,,,,,saturday,14,10,2006
689,dim. 08.10.2006,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2006/lauf/schloss,,,,,47.2266239,8.818437399999999,sunday,8,10,2006
690,sam. 07.10.2006,Geländelauf Attiswil,Attiswil,http://services.datasport.com/2006/lauf/attiswil,,,,,47.2471427,7.6131632,saturday,7,10,2006
691,dim. 26.11.2006,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2006/lauf/bielercross,,,,,47.1367785,7.2467909,sunday,26,11,2006
692,sam. 25.11.2006,Basler Stadtlauf,Basel,http://services.datasport.com/2006/lauf/basel,,,,,47.5595986,7.5885761,saturday,25,11,2006
693,dim. 19.11.2006,Frauenfelder,Frauenfeld,http://services.datasport.com/2006/waffenlauf/frauenfelder,,,,,,,sunday,19,11,2006
694,sam. 18.11.2006,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2006/lauf/corrida,,,,,46.6154512,7.057726799999999,saturday,18,11,2006
695,sam. 18.11.2006,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2006/lauf/langenthal,,,,,47.2120786,7.790562299999999,saturday,18,11,2006
696,dim. 12.11.2006,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2006/lauf/tenero,,,,,,,sunday,12,11,2006
697,sam. 11.11.2006,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2006/lauf/kyburg,,,,,,,saturday,11,11,2006
698,dim. 05.11.2006,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2006/lauf/wallisellen,,,,,,,sunday,5,11,2006
699,dim. 05.11.2006,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2006/lauf/gurten,,,,,46.92901639999999,7.448973199999999,sunday,5,11,2006
700,dim. 31.12.2006,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2006/lauf/gippingen,,,,,47.5810513,8.2152586,sunday,31,12,2006
701,dim. 17.12.2006,"Grand Prix Craft, Neuchâtel",Neuchâtel,http://services.datasport.com/2006/lauf/corrne,,,,,46.9899874,6.9292732,sunday,17,12,2006
702,dim. 10.12.2006,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2006/lauf/silvester,,,,,47.3768866,8.541694,sunday,10,12,2006
703,sam. 09.12.2006,Course Titzé de noël Sion,Sion,http://services.datasport.com/2006/lauf/sion,,,,,46.2331221,7.360625999999999,saturday,9,12,2006
704,dim. 03.12.2006,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2006/lauf/steinhlzli,,,,,46.933331,7.416668,sunday,3,12,2006
705,sam. 02.12.2006,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2006/lauf/escalade,,,,,46.2043907,6.1431577,saturday,2,12,2006
706,sam. 02.12.2006,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2006/lauf/gossau,,,,,47.4155608,9.248852,saturday,2,12,2006
707,sam. 13.01.2007,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2007/zkb/zhneujahr,,,,,47.4053885,8.39977,saturday,13,1,2007
708,sam. 06.01.2007,"Swiss Snow Walk & Run, Arosa",Arosa,http://services.datasport.com/2007/lauf/arosa,,,,,,,saturday,6,1,2007
709,lun. 01.01.2007,"Neujahrsmarathon Zürich, Schlieren",Schlieren,http://services.datasport.com/2007/lauf/neujahrsmarathon/,,,,,47.3982611,8.448795,monday,1,1,2007
710,sam. 17.02.2007,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2007/lauf/reuss,,,,,47.34917739999999,8.3397905,saturday,17,2,2007
711,dim. 25.03.2007,"Sihlcity Kidsmarathon, Zürich",Zürich,http://services.datasport.com/2007/lauf/kidsmarathon,,,,,47.3768866,8.541694,sunday,25,3,2007
712,sam. 24.03.2007,Zumiker-Lauf,Zumikon,http://services.datasport.com/2007/zkb/zumiker,,,,,,,saturday,24,3,2007
713,sam. 24.03.2007,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2007/lauf/baden,,,,,48.5699281,8.5303972,saturday,24,3,2007
714,sam. 24.03.2007,Birslauf Basel,Basel,http://services.datasport.com/2007/lauf/birslauffr,,,,,47.5595986,7.5885761,saturday,24,3,2007
715,sam. 17.03.2007,Kerzerslauf,Kerzers,http://services.datasport.com/2007/lauf/kerzers,,,,,46.97488999999999,7.1954365,saturday,17,3,2007
716,sam. 17.03.2007,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2007/zkb/maennedorf,,,,,47.2574625,8.6946733,saturday,17,3,2007
717,ven. 09.03.2007,"Tower-Running, Basel",Basel,http://services.datasport.com/2007/lauf/tower,,,,,47.5595986,7.5885761,friday,9,3,2007
718,sam. 03.03.2007,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2007/zkb/winterthur,,,,,39.8088766,-75.6037351,saturday,3,3,2007
719,dim. 29.04.2007,"Wiedlisbacher Läufe, Wiedlisbach",Wiedlisbach,http://services.datasport.com/2007/waffenlauf/wiedlisbacher,,,,,47.2512653,7.6453444,sunday,29,4,2007
720,sam. 28.04.2007,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2007/lauf/luzern,,,,,47.05016819999999,8.3093072,saturday,28,4,2007
721,sam. 28.04.2007,20km de Lausanne,Lausanne,http://services.datasport.com/2007/lauf/km20,,,,,46.5196535,6.6322734,saturday,28,4,2007
722,sam. 28.04.2007,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2007/lauf/kehrsatz,,,,,,,saturday,28,4,2007
723,mer. 25.04.2007,BCN Tour Couvet,Colombier NE,http://services.datasport.com/2007/lauf/tdcn/etape1,,,,,46.9668714,6.8589727,wednesday,25,4,2007
724,sam. 21.04.2007,"Rotseelauf, Ebikon",Ebikon,http://services.datasport.com/2007/lauf/rotsee,,,,,,,saturday,21,4,2007
725,dim. 15.04.2007,Walking Lugano,Lugano,http://services.datasport.com/2007/lauf/lugano,,,,,46.0036778,8.951051999999999,sunday,15,4,2007
726,sam. 14.04.2007,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2007/zkb/gpduebendorf,,,,,47.3971476,8.618012799999999,saturday,14,4,2007
727,lun. 09.04.2007,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2007/lauf/blenio,,,,,,,monday,9,4,2007
728,sam. 07.04.2007,"GP Fricktal, Eiken",Eiken,http://services.datasport.com/2007/lauf/eiken,,,,,,,saturday,7,4,2007
729,dim. 01.04.2007,"Zürich Marathon, Teamrun und Cityrun",Zürich,http://services.datasport.com/2007/lauf/zuerich,,,,,47.3768866,8.541694,sunday,1,4,2007
730,jeu. 31.05.2007,"Tzampata, Escaliers à Fribourg",Fribourg,http://services.datasport.com/2007/diverse/tzampata,,,,,46.8064773,7.161971899999999,thursday,31,5,2007
731,mer. 30.05.2007,BCN Tour Neuchâtel,Neuchâtel,http://services.datasport.com/2007/lauf/tdcn/etape6,,,,,46.9899874,6.9292732,wednesday,30,5,2007
732,sam. 26.05.2007,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2007/lauf/wohlen,,,,,47.3493653,8.2768762,saturday,26,5,2007
733,mer. 23.05.2007,BCN Tour Le Locle,Couvet,http://services.datasport.com/2007/lauf/tdcn/etape5,,,,,46.9262933,6.6324944,wednesday,23,5,2007
734,dim. 20.05.2007,Winterthur Marathon,Winterthur,http://services.datasport.com/2007/lauf/winterthur,,,,,39.8088766,-75.6037351,sunday,20,5,2007
735,dim. 20.05.2007,"Dreiländer-Lauf, Basel",Basel,http://services.datasport.com/2007/lauf/dreilaender,,,,,47.5595986,7.5885761,sunday,20,5,2007
736,sam. 19.05.2007,Lenzburger Lauf,Lenzburg,http://services.datasport.com/2007/lauf/lburger,,,,,47.3904443,8.172154500000001,saturday,19,5,2007
737,jeu. 17.05.2007,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2007/zkb/flughafen,,,,,,,thursday,17,5,2007
738,mer. 16.05.2007,BCN Tour La Brévine,La Chaux-de-Fonds,http://services.datasport.com/2007/lauf/tdcn/etape4,,,,,47.1034892,6.832783800000001,wednesday,16,5,2007
739,mer. 09.05.2007,BCN Tour Les Ponts-de-Martel,Les Ponts-de-Martel,http://services.datasport.com/2007/lauf/tdcn/etape3,,,,,46.999113,6.733554799999999,wednesday,9,5,2007
740,sam. 05.05.2007,Fläckelauf Beromünster,Beromünster,http://services.datasport.com/2007/lauf/flaeckelauf,,,,,,,saturday,5,5,2007
741,mer. 02.05.2007,BCN Tour Cernier,Chézard-St-Martin,http://services.datasport.com/2007/lauf/tdcn/etape2,,,,,47.0624261,6.9175754,wednesday,2,5,2007
742,mar. 01.05.2007,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2007/lauf/sihltaler,,,,,47.2949282,8.5644799,tuesday,1,5,2007
743,sam. 30.06.2007,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2007/lauf/sempach,,,,,,,saturday,30,6,2007
744,sam. 30.06.2007,"Engelbergertal Trophy, Engelberg",Engelberg,http://services.datasport.com/2007/diverse/trophy,,,,,46.8200266,8.4069918,saturday,30,6,2007
745,ven. 29.06.2007,"Derendinger Abendlauf, Derendingen",Derendingen,http://services.datasport.com/2007/lauf/derendingen,,,,,47.1952433,7.585593099999999,friday,29,6,2007
746,dim. 24.06.2007,"Aletsch-Halbmarathon, Bettmeralp",Bettmeralp,http://services.datasport.com/2007/lauf/gletscherlauf,,,,,,,sunday,24,6,2007
747,dim. 24.06.2007,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2007/lauf/montreux,,,,,46.4312213,6.9106799,sunday,24,6,2007
748,dim. 24.06.2007,"Murilauf, Muri b. Bern",Muri b. Bern,http://services.datasport.com/2007/lauf/murilauf,,,,,46.9350521,7.498472799999999,sunday,24,6,2007
749,sam. 23.06.2007,Int. Halbmarathon Full-Reuenthal,Full-Reuenthal,http://services.datasport.com/2007/lauf/full,,,,,,,saturday,23,6,2007
750,sam. 23.06.2007,"Graubünden Marathon/Walking, Lenzerheide",Lenzerheide/Lai,http://services.datasport.com/2007/lauf/grmarathon,,,,,,,saturday,23,6,2007
751,ven. 22.06.2007,"Fête du Stade, Neuchâtel",Neuchâtel,http://services.datasport.com/2007/lauf/fetene,,,,,46.9899874,6.9292732,friday,22,6,2007
752,sam. 16.06.2007,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2007/zkb/wyland,,,,,,,saturday,16,6,2007
753,sam. 16.06.2007,"Défi Val-de-Travers, Couvet",Couvet,http://services.datasport.com/2007/lauf/defi,,,,,46.9262933,6.6324944,saturday,16,6,2007
754,ven. 15.06.2007,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2007/lauf/biel,,,,,47.1367785,7.2467909,friday,15,6,2007
755,mar. 12.06.2007,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2007/lauf/toess,,,,,39.8088766,-75.6037351,tuesday,12,6,2007
756,dim. 10.06.2007,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2007/lauf/frauenlauf,,,,,46.9479739,7.4474468,sunday,10,6,2007
757,dim. 10.06.2007,Course de montagne Sierre Crans-Montana,Sierre,http://services.datasport.com/2007/lauf/sierremontana,,,,,46.29413110000001,7.533536199999999,sunday,10,6,2007
758,ven. 08.06.2007,Churer Lauf Parade,Chur,http://services.datasport.com/2007/lauf/chur,,,,,46.8507835,9.5319859,friday,8,6,2007
759,sam. 02.06.2007,"Baldeggerseelauf, Hitzkirch",Hitzkirch,http://services.datasport.com/2007/lauf/baldegger,,,,,,,saturday,2,6,2007
760,sam. 21.07.2007,"Tour des alpages, Anzère",Anzère,http://services.datasport.com/2007/lauf/alpages,,,,,n,a,saturday,21,7,2007
761,ven. 20.07.2007,"Aegeriseelauf, Oberägeri",Oberägeri,http://services.datasport.com/2007/lauf/aegeri,,,,,,,friday,20,7,2007
762,sam. 07.07.2007,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2007/lauf/zermattmarathon,,,,,,,saturday,7,7,2007
763,mer. 29.08.2007,Tour du Pays de Vaud etape 3 - Aubonne,Champvent,http://services.datasport.com/2007/lauf/tdpv/aubonne/,,,,,46.7829756,6.5728678,wednesday,29,8,2007
764,mer. 29.08.2007,Liestaler Stadtlauf,Liestal,http://services.datasport.com/2007/lauf/liestal,,,,,47.4866143,7.7334272,wednesday,29,8,2007
765,dim. 26.08.2007,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2007/lauf/thunstadt,,,,,46.7579868,7.6279881,sunday,26,8,2007
766,dim. 26.08.2007,"Engadiner Sommerlauf, Samedan",Bever,http://services.datasport.com/2007/lauf/engadin,,,,,,,sunday,26,8,2007
767,dim. 26.08.2007,Run&Walk; Event Rothenburg,Rothenburg,http://services.datasport.com/2007/lauf/fitevent,,,,,49.3801834,10.1867388,sunday,26,8,2007
768,dim. 26.08.2007,Dorflauf Möhlin,Möhlin,http://services.datasport.com/2007/lauf/moehlin,,,,,47.5591304,7.8442531,sunday,26,8,2007
769,dim. 26.08.2007,"Rheinfall-Lauf, Neuhausen",Neuhausen am Rheinfall,http://services.datasport.com/2007/lauf/rheinfall,,,,,47.6837423,8.6126098,sunday,26,8,2007
770,dim. 26.08.2007,Alpenmarathon / Marathon des Alpages,Anzère,http://services.datasport.com/2007/lauf/maraalp/,,,,,n,a,sunday,26,8,2007
771,sam. 25.08.2007,Frauenfelder Stadtlauf,Frauenfeld,http://services.datasport.com/2007/lauf/frauenfeld,,,,,,,saturday,25,8,2007
772,sam. 25.08.2007,Herbstlauf Muri AG,Muri AG,http://services.datasport.com/2007/lauf/herbstlauf,,,,,,,saturday,25,8,2007
773,sam. 25.08.2007,"Rund um den Bielersee, RUBI",Biel/Bienne,http://services.datasport.com/2007/lauf/rubi,,,,,47.1367785,7.2467909,saturday,25,8,2007
774,mer. 22.08.2007,Tour du Pays de Vaud etape 2 - Payerne,Payerne,http://services.datasport.com/2007/lauf/tdpv/payerne,,,,,46.8220266,6.9405663,wednesday,22,8,2007
775,mer. 22.08.2007,Emmenlauf Utzenstorf,Utzenstorf,http://services.datasport.com/2007/lauf/emme,,,,,47.12816670000001,7.5588034,wednesday,22,8,2007
776,sam. 18.08.2007,"Internationaler Matterhornlauf, Zermatt",Zermatt,http://services.datasport.com/2007/lauf/matterhorn,,,,,,,saturday,18,8,2007
777,sam. 18.08.2007,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2007/tri/inferno,,,,,,,saturday,18,8,2007
778,mer. 15.08.2007,Tour du Pays de Vaud etape 1 - Le Mont sur Lausanne,Yverdon-les-Bains,http://services.datasport.com/2007/lauf/tdpv/lemont/,,,,,46.7784736,6.641183,wednesday,15,8,2007
779,dim. 12.08.2007,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2007/lauf/zinal,,,,,46.29413110000001,7.533536199999999,sunday,12,8,2007
780,sam. 11.08.2007,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2007/lauf/muensingen,,,,,46.8746813,7.5627528,saturday,11,8,2007
781,dim. 05.08.2007,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2007/lauf/thyon,,,,,,,sunday,5,8,2007
782,dim. 30.09.2007,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2007/zkb/pfaeffiker,,,,,,,sunday,30,9,2007
783,dim. 30.09.2007,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2007/lauf/neerach,,,,,,,sunday,30,9,2007
784,sam. 29.09.2007,A travers Carouge - Run to Run,Carouge GE,http://services.datasport.com/2007/lauf/carouge,,,,,46.1829674,6.1378539,saturday,29,9,2007
785,dim. 23.09.2007,"Züri walkt, Zürich",Zürich,http://services.datasport.com/2007/lauf/zueriwalkt,,,,,47.3768866,8.541694,sunday,23,9,2007
786,dim. 23.09.2007,"Stralugano, Lugano",Lugano,http://services.datasport.com/2007/lauf/stralugano,,,,,46.0036778,8.951051999999999,sunday,23,9,2007
787,sam. 22.09.2007,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2007/lauf/Greifenseelauf,,,,,47.3482747,8.717873899999999,saturday,22,9,2007
788,sam. 22.09.2007,St. Galler Altstadtlauf,St. Gallen,http://services.datasport.com/2007/lauf/gallen,,,,,47.4244818,9.3767173,saturday,22,9,2007
789,sam. 15.09.2007,Championnats du monde de montagne,Crans-Montana,http://services.datasport.com/2007/lauf/cmm,,,,,n,a,saturday,15,9,2007
790,sam. 15.09.2007,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2007/lauf/burgdorf,,,,,45.277123,-115.9129022,saturday,15,9,2007
791,ven. 14.09.2007,"WWF Gönnerlauf, St. Gallen",St. Gallen,http://services.datasport.com/2007,,,,,47.4244818,9.3767173,friday,14,9,2007
792,mer. 12.09.2007,Tour du Pays de Vaud etape 5 - La Sarraz,Penthaz,http://services.datasport.com/2007/lauf/tdpv/lasarraz,,,,,46.5993131,6.539251200000001,wednesday,12,9,2007
793,sam. 08.09.2007,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2007/lauf/jungfrau,,,,,,,saturday,8,9,2007
794,sam. 08.09.2007,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/2007/lauf/altstaeter,,,,,,,saturday,8,9,2007
795,sam. 08.09.2007,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2007/zkb/affoltern,,,,,47.2795081,8.4540083,saturday,8,9,2007
796,sam. 08.09.2007,"Birslauf (Herbst), Basel",Basel,http://services.datasport.com/2007/lauf/birslaufhe,,,,,47.5595986,7.5885761,saturday,8,9,2007
797,ven. 07.09.2007,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2007/lauf/jmprolog,,,,,,,friday,7,9,2007
798,mer. 05.09.2007,Tour du Pays de Vaud etape 4 - Chavornay,Chavornay,http://services.datasport.com/2007/lauf/tdpv/chavornay,,,,,46.7088129,6.5707689,wednesday,5,9,2007
799,dim. 02.09.2007,"Panoramalauf, Richterswil",Richterswil,http://services.datasport.com/2007/zkb/panorama,,,,,,,sunday,2,9,2007
800,dim. 28.10.2007,"Lucerne Marathon, Luzern",Luzern,http://services.datasport.com/2007/lauf/lucernemarathon,,,,,47.05016819999999,8.3093072,sunday,28,10,2007
801,sam. 27.10.2007,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2007/lauf/glarus,,,,,,,saturday,27,10,2007
802,sam. 27.10.2007,Basler Marathon-Tage,Basel,http://services.datasport.com/2007/lauf/bamar,,,,,47.5595986,7.5885761,saturday,27,10,2007
803,dim. 21.10.2007,Lausanne Marathon,Lausanne,http://services.datasport.com/2007/lauf/lamara,,,,,46.5196535,6.6322734,sunday,21,10,2007
804,sam. 20.10.2007,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2007/zkb/uetliberg,,,,,47.3768866,8.541694,saturday,20,10,2007
805,sam. 20.10.2007,Geländelauf Attiswil,Attiswil,http://services.datasport.com/2007/lauf/attiswil,,,,,47.2471427,7.6131632,saturday,20,10,2007
806,sam. 20.10.2007,"Bürenlauf, Büren an der Aare",Büren an der Aare,http://services.datasport.com/2007/lauf/bueren,,,,,,,saturday,20,10,2007
807,dim. 14.10.2007,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2007/lauf/brienzer,,,,,,,sunday,14,10,2007
808,sam. 13.10.2007,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2007/lauf/hallwil,,,,,,,saturday,13,10,2007
809,dim. 07.10.2007,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2007/lauf/schloss,,,,,47.2266239,8.818437399999999,sunday,7,10,2007
810,sam. 06.10.2007,Morat-Fribourg,Murten,http://services.datasport.com/2007/lauf/morat,,,,,46.92922110000001,7.120184,saturday,6,10,2007
811,dim. 25.11.2007,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2007/lauf/bielercross,,,,,47.1367785,7.2467909,sunday,25,11,2007
812,sam. 24.11.2007,Basler Stadtlauf,Basel,http://services.datasport.com/2007/lauf/basel,,,,,47.5595986,7.5885761,saturday,24,11,2007
813,dim. 18.11.2007,Frauenfelder,Frauenfeld,http://services.datasport.com/2007/waffenlauf/frauenfelder,,,,,,,sunday,18,11,2007
814,sam. 17.11.2007,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2007/lauf/corrida,,,,,46.6154512,7.057726799999999,saturday,17,11,2007
815,sam. 17.11.2007,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2007/lauf/langenthal,,,,,47.2120786,7.790562299999999,saturday,17,11,2007
816,dim. 11.11.2007,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2007/lauf/tenero,,,,,,,sunday,11,11,2007
817,sam. 10.11.2007,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2007/lauf/kyburg,,,,,,,saturday,10,11,2007
818,dim. 04.11.2007,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2007/lauf/wallisellen,,,,,,,sunday,4,11,2007
819,dim. 04.11.2007,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2007/lauf/gurten,,,,,46.92901639999999,7.448973199999999,sunday,4,11,2007
820,lun. 31.12.2007,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2007/lauf/gippingen,,,,,47.5810513,8.2152586,monday,31,12,2007
821,sam. 22.12.2007,"Christmas Midnight Run, Lausanne",Lausanne,http://services.datasport.com/2007/lauf/midnight,,,,,46.5196535,6.6322734,saturday,22,12,2007
822,dim. 16.12.2007,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2007/lauf/silvester,,,,,47.3768866,8.541694,sunday,16,12,2007
823,dim. 16.12.2007,"Grand Prix Craft, Neuchâtel",Neuchâtel,http://services.datasport.com/2007/lauf/corrne,,,,,46.9899874,6.9292732,sunday,16,12,2007
824,sam. 08.12.2007,Course Titzé de noël Sion,Sion,http://services.datasport.com/2007/lauf/sion,,,,,46.2331221,7.360625999999999,saturday,8,12,2007
825,dim. 02.12.2007,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2007/lauf/steinhlzli,,,,,46.933331,7.416668,sunday,2,12,2007
826,sam. 01.12.2007,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2007/lauf/escalade,,,,,46.2043907,6.1431577,saturday,1,12,2007
827,sam. 01.12.2007,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2007/lauf/gossau,,,,,47.4155608,9.248852,saturday,1,12,2007
